Unique_Query_ID,Model_Index,nparents,nzr,zdr,cardinality,Iteration,cause,effect,query,Method,Estimate,exact_result,Time,Acceptance_Rate
M3_PS_V1_V0,3,2,10,5,2,5000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.3571063555006138, 0.5454432074586313]","[0.088342612917763, 0.5420634113012254]",9.855007648468018,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PS_V2_V0,3,2,10,5,2,5000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.3526170704297229, 0.5033629818644683]","[0.3158715786488049, 0.4067767026301722]",9.855007648468018,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PN_V1_V0,3,2,10,5,2,5000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.5022430307409113, 0.7062782707474581]","[0.1614323155039722, 0.9905361495001018]",9.855007648468018,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PN_V2_V0,3,2,10,5,2,5000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.40852096596932597, 0.5867548785874183]","[0.4196230659567957, 0.5403869757691937]",9.855007648468018,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PS_V1_V0,3,2,10,5,2,6000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.3571063555006138, 0.5454432074586313]","[0.088342612917763, 0.5420634113012254]",12.02188801765442,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PS_V2_V0,3,2,10,5,2,6000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.3526170704297229, 0.5033629818644683]","[0.3158715786488049, 0.4067767026301722]",12.02188801765442,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PN_V1_V0,3,2,10,5,2,6000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.49829084447429667, 0.7062782707474581]","[0.1614323155039722, 0.9905361495001018]",12.02188801765442,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PN_V2_V0,3,2,10,5,2,6000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.40852096596932597, 0.5867548785874183]","[0.4196230659567957, 0.5403869757691937]",12.02188801765442,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PS_V1_V0,3,2,10,5,2,7000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.3571063555006138, 0.5454432074586313]","[0.088342612917763, 0.5420634113012254]",13.755851030349731,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PS_V2_V0,3,2,10,5,2,7000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.34596131851873885, 0.5033629818644683]","[0.3158715786488049, 0.4067767026301722]",13.755851030349731,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PN_V1_V0,3,2,10,5,2,7000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.49620589251778024, 0.7062782707474581]","[0.1614323155039722, 0.9905361495001018]",13.755851030349731,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PN_V2_V0,3,2,10,5,2,7000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.40690045643150413, 0.5867548785874183]","[0.4196230659567957, 0.5403869757691937]",13.755851030349731,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PS_V1_V0,3,2,10,5,2,8000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.3571063555006138, 0.5454432074586313]","[0.088342612917763, 0.5420634113012254]",15.500503540039062,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PS_V2_V0,3,2,10,5,2,8000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.34596131851873885, 0.5033629818644683]","[0.3158715786488049, 0.4067767026301722]",15.500503540039062,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PN_V1_V0,3,2,10,5,2,8000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.49620589251778024, 0.7062782707474581]","[0.1614323155039722, 0.9905361495001018]",15.500503540039062,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PN_V2_V0,3,2,10,5,2,8000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.40690045643150413, 0.5867548785874183]","[0.4196230659567957, 0.5403869757691937]",15.500503540039062,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PS_V1_V0,3,2,10,5,2,9000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.3571063555006138, 0.5507848904458785]","[0.088342612917763, 0.5420634113012254]",17.240506172180176,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PS_V2_V0,3,2,10,5,2,9000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.34596131851873885, 0.5033629818644683]","[0.3158715786488049, 0.4067767026301722]",17.240506172180176,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PN_V1_V0,3,2,10,5,2,9000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.4875033584598622, 0.7062782707474581]","[0.1614323155039722, 0.9905361495001018]",17.240506172180176,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PN_V2_V0,3,2,10,5,2,9000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.40690045643150413, 0.5867548785874183]","[0.4196230659567957, 0.5403869757691937]",17.240506172180176,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PS_V1_V0,3,2,10,5,2,10000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.3571063555006138, 0.5507848904458785]","[0.088342612917763, 0.5420634113012254]",19.07354021072388,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PS_V2_V0,3,2,10,5,2,10000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.34489819988862325, 0.5033629818644683]","[0.3158715786488049, 0.4067767026301722]",19.07354021072388,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PN_V1_V0,3,2,10,5,2,10000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.4875033584598622, 0.7062782707474581]","[0.1614323155039722, 0.9905361495001018]",19.07354021072388,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PN_V2_V0,3,2,10,5,2,10000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.40690045643150413, 0.5867548785874183]","[0.4196230659567957, 0.5403869757691937]",19.07354021072388,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PS_V1_V0,3,2,10,10,2,1000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.37979594755372015, 0.5342240516690356]","[0.088342612917763, 0.5420634113012255]",1.777642011642456,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PS_V2_V0,3,2,10,10,2,1000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.3572246713831984, 0.4913945459238941]","[0.3158715786488049, 0.4067767026301722]",1.777642011642456,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PN_V1_V0,3,2,10,10,2,1000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.508980543220451, 0.6855186028441841]","[0.1614323155039722, 0.9905361495001018]",1.777642011642456,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PN_V2_V0,3,2,10,10,2,1000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.4244932537809173, 0.5841846023729713]","[0.4196230659567957, 0.5403869757691937]",1.777642011642456,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PS_V1_V0,3,2,10,10,2,2000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.3781088363878833, 0.5360662142724117]","[0.088342612917763, 0.5420634113012255]",3.508810043334961,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PS_V2_V0,3,2,10,10,2,2000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.3572246713831984, 0.4913945459238941]","[0.3158715786488049, 0.4067767026301722]",3.508810043334961,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PN_V1_V0,3,2,10,10,2,2000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.5074290665603515, 0.7062782707474581]","[0.1614323155039722, 0.9905361495001018]",3.508810043334961,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PN_V2_V0,3,2,10,10,2,2000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.40852096596932597, 0.5841846023729713]","[0.4196230659567957, 0.5403869757691937]",3.508810043334961,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PS_V1_V0,3,2,10,10,2,3000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.3682072970549885, 0.5360662142724117]","[0.088342612917763, 0.5420634113012255]",5.439441442489624,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PS_V2_V0,3,2,10,10,2,3000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.35388123881598776, 0.491725622688078]","[0.3158715786488049, 0.4067767026301722]",5.439441442489624,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PN_V1_V0,3,2,10,10,2,3000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.5028381653239038, 0.7062782707474581]","[0.1614323155039722, 0.9905361495001018]",5.439441442489624,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PN_V2_V0,3,2,10,10,2,3000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.40852096596932597, 0.5841846023729713]","[0.4196230659567957, 0.5403869757691937]",5.439441442489624,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PS_V1_V0,3,2,10,10,2,4000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.3682072970549885, 0.5454432074586313]","[0.088342612917763, 0.5420634113012255]",7.224189043045044,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PS_V2_V0,3,2,10,10,2,4000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.3526170704297229, 0.5033629818644683]","[0.3158715786488049, 0.4067767026301722]",7.224189043045044,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PN_V1_V0,3,2,10,10,2,4000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.5022430307409113, 0.7062782707474581]","[0.1614323155039722, 0.9905361495001018]",7.224189043045044,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PN_V2_V0,3,2,10,10,2,4000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.40852096596932597, 0.5841846023729713]","[0.4196230659567957, 0.5403869757691937]",7.224189043045044,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PS_V1_V0,3,2,10,10,2,5000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.3571063555006138, 0.5454432074586313]","[0.088342612917763, 0.5420634113012255]",9.28178095817566,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PS_V2_V0,3,2,10,10,2,5000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.3526170704297229, 0.5033629818644683]","[0.3158715786488049, 0.4067767026301722]",9.28178095817566,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PN_V1_V0,3,2,10,10,2,5000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.5022430307409113, 0.7062782707474581]","[0.1614323155039722, 0.9905361495001018]",9.28178095817566,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PN_V2_V0,3,2,10,10,2,5000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.40852096596932597, 0.5867548785874183]","[0.4196230659567957, 0.5403869757691937]",9.28178095817566,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PS_V1_V0,3,2,10,10,2,6000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.3571063555006138, 0.5454432074586313]","[0.088342612917763, 0.5420634113012255]",11.068129301071169,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PS_V2_V0,3,2,10,10,2,6000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.3526170704297229, 0.5033629818644683]","[0.3158715786488049, 0.4067767026301722]",11.068129301071169,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PN_V1_V0,3,2,10,10,2,6000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.49829084447429667, 0.7062782707474581]","[0.1614323155039722, 0.9905361495001018]",11.068129301071169,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PN_V2_V0,3,2,10,10,2,6000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.40852096596932597, 0.5867548785874183]","[0.4196230659567957, 0.5403869757691937]",11.068129301071169,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PS_V1_V0,3,2,10,10,2,7000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.3571063555006138, 0.5454432074586313]","[0.088342612917763, 0.5420634113012255]",12.787138938903809,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PS_V2_V0,3,2,10,10,2,7000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.34596131851873885, 0.5033629818644683]","[0.3158715786488049, 0.4067767026301722]",12.787138938903809,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PN_V1_V0,3,2,10,10,2,7000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.49620589251778024, 0.7062782707474581]","[0.1614323155039722, 0.9905361495001018]",12.787138938903809,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PN_V2_V0,3,2,10,10,2,7000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.40690045643150413, 0.5867548785874183]","[0.4196230659567957, 0.5403869757691937]",12.787138938903809,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PS_V1_V0,3,2,10,10,2,8000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.3571063555006138, 0.5454432074586313]","[0.088342612917763, 0.5420634113012255]",14.522948026657104,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PS_V2_V0,3,2,10,10,2,8000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.34596131851873885, 0.5033629818644683]","[0.3158715786488049, 0.4067767026301722]",14.522948026657104,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PN_V1_V0,3,2,10,10,2,8000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.49620589251778024, 0.7062782707474581]","[0.1614323155039722, 0.9905361495001018]",14.522948026657104,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PN_V2_V0,3,2,10,10,2,8000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.40690045643150413, 0.5867548785874183]","[0.4196230659567957, 0.5403869757691937]",14.522948026657104,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PS_V1_V0,3,2,10,10,2,9000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.3571063555006138, 0.5507848904458785]","[0.088342612917763, 0.5420634113012255]",16.26754903793335,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PS_V2_V0,3,2,10,10,2,9000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.34596131851873885, 0.5033629818644683]","[0.3158715786488049, 0.4067767026301722]",16.26754903793335,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PN_V1_V0,3,2,10,10,2,9000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.4875033584598622, 0.7062782707474581]","[0.1614323155039722, 0.9905361495001018]",16.26754903793335,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PN_V2_V0,3,2,10,10,2,9000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.40690045643150413, 0.5867548785874183]","[0.4196230659567957, 0.5403869757691937]",16.26754903793335,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PS_V1_V0,3,2,10,10,2,10000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.3571063555006138, 0.5507848904458785]","[0.088342612917763, 0.5420634113012255]",18.70200538635254,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PS_V2_V0,3,2,10,10,2,10000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.34489819988862325, 0.5033629818644683]","[0.3158715786488049, 0.4067767026301722]",18.70200538635254,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PN_V1_V0,3,2,10,10,2,10000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.4875033584598622, 0.7062782707474581]","[0.1614323155039722, 0.9905361495001018]",18.70200538635254,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PN_V2_V0,3,2,10,10,2,10000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.40690045643150413, 0.5867548785874183]","[0.4196230659567957, 0.5403869757691937]",18.70200538635254,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PS_V1_V0,3,2,4,5,2,1000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.052409398389617425, 0.1897452503619771]","[0.4089698405695808, 1.0]",1.6418850421905518,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PS_V2_V0,3,2,4,5,2,1000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.5446582829209485, 0.6811274432591625]","[0.8604408132243967, 1.0]",1.6418850421905518,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PN_V1_V0,3,2,4,5,2,1000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.053083323354560084, 0.20724554899515685]","[0.1154000997274164, 0.2821726403264755]",1.6418850421905518,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PN_V2_V0,3,2,4,5,2,1000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.6024267706935227, 0.7181442269813013]","[0.0435031467667509, 0.0505591391042088]",1.6418850421905518,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PS_V1_V0,3,2,4,5,2,2000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.052409398389617425, 0.2033279323939682]","[0.4089698405695808, 1.0]",3.3418259620666504,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PS_V2_V0,3,2,4,5,2,2000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.5446582829209485, 0.6811274432591625]","[0.8604408132243967, 1.0]",3.3418259620666504,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PN_V1_V0,3,2,4,5,2,2000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.052032286505596284, 0.20724554899515685]","[0.1154000997274164, 0.2821726403264755]",3.3418259620666504,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PN_V2_V0,3,2,4,5,2,2000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.5989442144850483, 0.7181442269813013]","[0.0435031467667509, 0.0505591391042088]",3.3418259620666504,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PS_V1_V0,3,2,4,5,2,3000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.052409398389617425, 0.2033279323939682]","[0.4089698405695808, 1.0]",4.946477651596069,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PS_V2_V0,3,2,4,5,2,3000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.5446582829209485, 0.6811274432591625]","[0.8604408132243967, 1.0]",4.946477651596069,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PN_V1_V0,3,2,4,5,2,3000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.052032286505596284, 0.20724554899515685]","[0.1154000997274164, 0.2821726403264755]",4.946477651596069,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PN_V2_V0,3,2,4,5,2,3000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.5860835390129834, 0.7193073522860949]","[0.0435031467667509, 0.0505591391042088]",4.946477651596069,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PS_V1_V0,3,2,4,5,2,4000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.052409398389617425, 0.21628185583149784]","[0.4089698405695808, 1.0]",6.540344715118408,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PS_V2_V0,3,2,4,5,2,4000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.5446582829209485, 0.6916901338382506]","[0.8604408132243967, 1.0]",6.540344715118408,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PN_V1_V0,3,2,4,5,2,4000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.052032286505596284, 0.20724554899515685]","[0.1154000997274164, 0.2821726403264755]",6.540344715118408,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PN_V2_V0,3,2,4,5,2,4000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.5860835390129834, 0.7256265770090069]","[0.0435031467667509, 0.0505591391042088]",6.540344715118408,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PS_V1_V0,3,2,4,5,2,5000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.05067562533404847, 0.21628185583149784]","[0.4089698405695808, 1.0]",8.17210841178894,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PS_V2_V0,3,2,4,5,2,5000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.5446582829209485, 0.6916901338382506]","[0.8604408132243967, 1.0]",8.17210841178894,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PN_V1_V0,3,2,4,5,2,5000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.052032286505596284, 0.20724554899515685]","[0.1154000997274164, 0.2821726403264755]",8.17210841178894,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PN_V2_V0,3,2,4,5,2,5000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.5858387367598099, 0.7256265770090069]","[0.0435031467667509, 0.0505591391042088]",8.17210841178894,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PS_V1_V0,3,2,4,5,2,6000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.05067562533404847, 0.21628185583149784]","[0.4089698405695808, 1.0]",9.822687149047852,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PS_V2_V0,3,2,4,5,2,6000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.5446582829209485, 0.6916901338382506]","[0.8604408132243967, 1.0]",9.822687149047852,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PN_V1_V0,3,2,4,5,2,6000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.052032286505596284, 0.20724554899515685]","[0.1154000997274164, 0.2821726403264755]",9.822687149047852,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PN_V2_V0,3,2,4,5,2,6000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.5858387367598099, 0.7256265770090069]","[0.0435031467667509, 0.0505591391042088]",9.822687149047852,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PS_V1_V0,3,2,4,5,2,7000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.05067562533404847, 0.21628185583149784]","[0.4089698405695808, 1.0]",11.46480679512024,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PS_V2_V0,3,2,4,5,2,7000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.5387001819523165, 0.6916901338382506]","[0.8604408132243967, 1.0]",11.46480679512024,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PN_V1_V0,3,2,4,5,2,7000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.052032286505596284, 0.20724554899515685]","[0.1154000997274164, 0.2821726403264755]",11.46480679512024,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PN_V2_V0,3,2,4,5,2,7000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.5858387367598099, 0.7256265770090069]","[0.0435031467667509, 0.0505591391042088]",11.46480679512024,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PS_V1_V0,3,2,4,5,2,8000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.05067562533404847, 0.21628185583149784]","[0.4089698405695808, 1.0]",13.093174934387209,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PS_V2_V0,3,2,4,5,2,8000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.5387001819523165, 0.6916901338382506]","[0.8604408132243967, 1.0]",13.093174934387209,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PN_V1_V0,3,2,4,5,2,8000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.052032286505596284, 0.20724554899515685]","[0.1154000997274164, 0.2821726403264755]",13.093174934387209,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PN_V2_V0,3,2,4,5,2,8000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.5858387367598099, 0.7256265770090069]","[0.0435031467667509, 0.0505591391042088]",13.093174934387209,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PS_V1_V0,3,2,4,5,2,9000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.05067562533404847, 0.21628185583149784]","[0.4089698405695808, 1.0]",14.69007682800293,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PS_V2_V0,3,2,4,5,2,9000,V2,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.5387001819523165, 0.6916901338382506]","[0.8604408132243967, 1.0]",14.69007682800293,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PN_V1_V0,3,2,4,5,2,9000,V1,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.052032286505596284, 0.20724554899515685]","[0.1154000997274164, 0.2821726403264755]",14.69007682800293,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PN_V2_V0,3,2,4,5,2,9000,V2,V0,PN,Metropolis_Hastings_AlwaysTrue,"[0.5858387367598099, 0.7256265770090069]","[0.0435031467667509, 0.0505591391042088]",14.69007682800293,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
M3_PS_V1_V0,3,2,4,5,2,10000,V1,V0,PS,Metropolis_Hastings_AlwaysTrue,"[0.05067562533404847, 0.21628185583149784]","[0.4089698405695808, 1.0]",16.35573124885559,"{'V3': 1.0, 'V4': 1.0, 'V5': 1.0}"
